Time (s),Accel_X (m/s^2),Accel_Y (m/s^2),Accel_Z (m/s^2)
5.429132822E1,-2.353939265E-1,9.205488205E0,7.824530005E-1
5.430121552E1,-5.754738450E-1,9.373284340E0,7.366902828E-1
5.431110286E1,-6.472585201E-1,9.454640388E0,6.457630396E-1
5.432099015E1,-4.893322289E-1,9.421140671E0,5.715855360E-1
5.433087750E1,-3.361915946E-1,9.366106033E0,6.912266612E-1
5.434076479E1,-1.420738399E-1,9.255737305E0,8.135597110E-1
5.435065208E1,-1.157527938E-1,9.078668594E0,8.590233326E-1
5.436053942E1,-1.253240854E-1,8.990134239E0,7.896314859E-1
5.437042671E1,-5.682953633E-3,8.994919777E0,8.925228715E-1
5.438031400E1,1.857428551E-1,9.045168877E0,9.164510965E-1
5.439020135E1,4.396811724E-1,9.104989052E0,8.518448472E-1
5.440008864E1,7.674978375E-1,9.093025208E0,8.207381964E-1
5.440997593E1,1.131505966E0,9.085846901E0,7.486543655E-1
5.441986328E1,1.490728498E0,9.155238152E0,6.098706722E-1
5.442975057E1,1.543370605E0,9.229415894E0,7.342974544E-1
5.443963786E1,1.413859129E0,9.382855415E0,6.888338327E-1
5.444952520E1,1.296610713E0,9.382855415E0,7.749754190E-1
5.445941250E1,1.117149115E0,9.351749420E0,7.677969933E-1
5.446929984E1,1.167398334E0,9.516854286E0,4.854438901E-1
5.447918713E1,1.512263894E0,9.729815483E0,2.772683203E-1
5.448907442E1,1.878365755E0,9.686744690E0,-3.649054468E-2
5.449896177E1,2.151446581E0,9.485747337E0,-2.231307179E-1
5.450884906E1,2.496013165E0,9.351749420E0,-2.566302419E-1
5.451873640E1,2.702095032E0,9.229415894E0,-3.837489188E-1
5.452862369E1,2.570489645E0,9.272486687E0,-4.507479668E-1
5.453851098E1,2.254338026E0,9.392427444E0,-3.861417472E-1
5.454839833E1,1.847259045E0,9.497711182E0,-1.657029688E-1
5.455828562E1,1.612762451E0,9.888040543E0,-6.520441920E-2
5.456817291E1,1.739582062E0,1.020628548E1,5.682953820E-2
5.457806026E1,2.129911184E0,1.013210869E1,-3.888336942E-2
5.458794755E1,2.474477768E0,9.921540260E0,2.572284266E-2
5.459783489E1,2.592025042E0,9.667601585E0,1.214357466E-1
5.460772218E1,2.539083958E0,9.418747902E0,7.836493850E-2
5.461760947E1,2.440978289E0,9.392427444E0,-6.281159073E-2
5.462749682E1,2.450549603E0,9.442676544E0,-2.231307179E-1
5.463738411E1,2.440978289E0,9.440283775E0,-5.009972453E-1
5.464727140E1,2.603989124E0,9.332606316E0,-1.295713425E0
5.465715875E1,3.125923634E0,9.552745819E0,-1.793719649E0
5.466704604E1,3.544667721E0,9.974182129E0,-1.757827282E0
5.467693338E1,3.537489176E0,1.004835987E1,-1.477867126E0
5.468682067E1,3.180958509E0,9.720243454E0,-1.374676585E0
5.469670802E1,2.874378204E0,9.315856934E0,-1.223928809E0
5.470659531E1,3.209672451E0,9.291928291E0,-9.822536707E-1
5.471648260E1,3.975674868E0,9.622138023E0,-8.072785139E-1
5.472636994E1,4.667499542E0,1.006032372E1,-9.726824164E-1
5.473625723E1,4.990829945E0,1.053679466E1,-1.250249863E0
5.474614458E1,5.074578762E0,1.083350468E1,-1.137787223E0
5.475603187E1,5.072185993E0,1.082393360E1,-9.224331379E-1
5.476591916E1,5.203791142E0,1.026849937E1,-8.072785139E-1
5.477580651E1,5.266004562E0,9.500103951E0,-5.703890920E-1
5.478569380E1,5.519942760E0,8.851349831E0,-4.100699723E-1
5.479558114E1,5.862116337E0,8.350951195E0,-4.627120793E-1
5.480546843E1,6.209374905E0,8.166703224E0,-9.080761671E-1
5.481535578E1,6.357729912E0,8.089834213E0,-1.221535921E0
5.482524307E1,6.226124287E0,7.919943810E0,-1.159322619E0
5.483513041E1,5.950950146E0,7.788338661E0,-9.511470199E-1
5.484501770E1,5.804688454E0,7.730910778E0,-7.235297561E-1
5.485490500E1,5.807081223E0,7.745267868E0,-6.230311990E-1
5.486479234E1,5.694618702E0,7.716553688E0,-3.837489188E-1
5.487467963E1,5.493621826E0,7.692625523E0,-2.973082066E-1
5.488456692E1,5.155934811E0,7.776374340E0,-1.968096644E-1
5.489445426E1,4.748855591E0,7.903193951E0,1.405783296E-1
5.490434156E1,4.337290287E0,8.027621269E0,4.423730969E-1
5.491422890E1,4.339683056E0,8.250452042E0,3.634099364E-1
5.492411619E1,4.722534657E0,8.482556343E0,2.772683203E-1
5.493400354E1,5.108078003E0,8.647661209E0,2.099701911E-1
5.494389083E1,5.177470207E0,8.628518105E0,1.094716340E-1
5.495377812E1,5.072185993E0,8.267202377E0,3.529413417E-2
5.496366546E1,5.098506927E0,7.840980530E0,6.879365444E-2
5.497355281E1,5.376373291E0,7.604091167E0,1.477568001E-1
5.498344010E1,5.744868279E0,7.587042332E0,2.748754919E-1
5.499332739E1,5.785545826E0,7.572685242E0,1.214357466E-1
5.500321473E1,5.450551033E0,7.517650604E0,2.437688112E-1
5.501310203E1,4.871188641E0,7.520043373E0,4.423730969E-1
5.502298937E1,4.270291328E0,7.840980530E0,4.543372095E-1
5.503287666E1,4.035495281E0,8.226524353E0,5.213362575E-1
5.504276400E1,4.272684097E0,8.693124771E0,4.208376706E-1
5.505265130E1,4.775176525E0,9.152845383E0,1.740778536E-1
5.506253859E1,4.990829945E0,9.270093918E0,-1.256231871E-2
5.507242593E1,4.899902344E0,9.138488770E0,-1.585244983E-1
5.508231322E1,4.205385685E0,8.944669724E0,-2.063809484E-1
5.509220057E1,3.396312714E0,8.719446182E0,-3.649054468E-2
5.510208786E1,3.053839922E0,8.638090134E0,2.003988922E-1
5.511197520E1,3.279064417E0,8.870492935E0,1.812563092E-1
5.512186250E1,3.824927092E0,9.291928291E0,1.501496136E-1
5.513174984E1,4.124029636E0,9.485747337E0,-7.776673418E-3
5.514163713E1,4.076173306E0,9.344570160E0,1.645065546E-1
5.515152447E1,3.630809307E0,9.023633003E0,5.204389244E-2
5.516141177E1,3.180958509E0,8.875278473E0,-7.776673418E-3
5.517129911E1,2.764308453E0,8.777172089E0,5.922235921E-2
5.518118640E1,2.450549603E0,8.681160927E0,-5.383851007E-3
5.519107369E1,2.560918331E0,8.685946465E0,3.825525343E-1
5.520096104E1,2.759522676E0,8.693124771E0,7.677969933E-1
5.521084833E1,2.706880569E0,8.765208244E0,2.868396044E-1
5.522073567E1,2.733201742E0,8.848957062E0,5.443671346E-2
5.523062296E1,2.544168711E0,8.887242317E0,3.131606579E-1
5.524051031E1,2.280659199E0,9.042776108E0,4.423730969E-1
5.525039760E1,2.129911184E0,9.255737305E0,6.361917257E-1
5.526028494E1,2.156232357E0,9.222237587E0,9.188438654E-1
5.527017223E1,2.199303150E0,9.054739952E0,9.810572863E-1
5.528005958E1,2.127518415E0,8.810671806E0,1.052842021E0
5.528994687E1,1.734796405E0,8.638090134E0,1.225125194E0
5.529983421E1,1.052542806E0,8.695517540E0,1.601097465E0
5.530972151E1,2.886342406E-1,8.796315193E0,1.890628934E0
5.531960885E1,-1.755733639E-1,8.841778755E0,1.972284079E0
5.532949614E1,-2.859423161E-1,8.753244400E0,1.749452472E0
5.533938348E1,-3.912265003E-1,8.690732002E0,2.211566210E0
5.534927078E1,-6.185446382E-1,8.681160927E0,2.209173441E0
5.535915812E1,-5.850451589E-1,8.602197647E0,2.209173441E0
5.536904541E1,-3.960121572E-1,8.260024071E0,2.417349100E0
5.537893276E1,-5.898307562E-1,7.855337620E0,2.647359133E0
5.538882005E1,-9.658030272E-1,7.522436142E0,2.721536636E0
5.539870739E1,-1.293619752E0,7.340581894E0,2.767000198E0
5.540859468E1,-1.238584876E0,7.386045456E0,2.889034271E0
5.541848197E1,-1.264905930E0,7.647161961E0,2.874677420E0
5.542836932E1,-1.715055585E0,8.046763420E0,2.989532709E0
5.543825661E1,-2.464308262E0,8.305487633E0,2.908176899E0
5.544814395E1,-3.029313564E0,8.396414757E0,2.731107950E0
5.545803124E1,-3.069991350E0,8.324629784E0,2.697608471E0
5.546791859E1,-2.933600664E0,8.082655907E0,2.278565407E0
5.547780588E1,-2.890529871E0,7.905586720E0,2.015354872E0
5.548769322E1,-2.751745939E0,7.900801182E0,1.883450508E0
5.549758052E1,-2.497807741E0,7.931908131E0,1.780559182E0
5.550746786E1,-2.198704958E0,8.099405289E0,1.905285001E0
5.551735515E1,-2.169991016E0,8.372486115E0,1.953141451E0
5.552724250E1,-2.524427891E0,8.420342445E0,1.861915112E0
5.553712979E1,-2.689532757E0,8.288737297E0,2.077568293E0
5.554701713E1,-2.641676188E0,8.200202942E0,2.053640127E0
5.555690442E1,-2.459522486E0,8.260024071E0,2.237887383E0
5.556679177E1,-2.024028778E0,8.420342445E0,2.221137524E0
5.557667906E1,-1.643270969E0,8.949456215E0,2.542074919E0
5.558656640E1,-1.454237938E0,1.001964569E1,2.917748213E0
5.559645369E1,-1.554736495E0,1.160459137E1,3.183650494E0
5.560634104E1,-2.416451693E0,1.229163074E1,4.998307228E0
5.561622833E1,-4.796412945E0,1.129801083E1,7.526623726E0
5.562611567E1,-7.010970116E0,9.404391289E0,7.794619560E0
5.563600296E1,-7.037291527E0,8.149654388E0,6.915855408E0
5.564589031E1,-5.040481091E0,8.650053978E0,4.931308270E0
5.565577760E1,-2.325524569E0,1.009621620E1,2.475075960E0
5.566566494E1,-3.912265003E-1,1.161655617E1,1.390529037E0
5.567555223E1,1.019940674E-1,1.267717457E1,1.452742457E0
5.568543958E1,-1.092622638E0,1.238734341E1,1.443171144E0
5.569532687E1,-3.120539904E0,1.100608730E1,1.605883121E0
5.570521421E1,-4.487439632E0,9.557532310E0,1.251446247E0
5.571510151E1,-4.456333160E0,8.738887787E0,3.586242795E-1
5.572498885E1,-3.764508247E0,8.559126854E0,8.554340899E-2
5.573487614E1,-2.801995277E0,8.647661209E0,-1.106680483E-1
5.574476348E1,-2.045564175E0,8.944669724E0,-9.870393574E-2
5.575465083E1,-1.791625977E0,9.176774025E0,1.375873014E-2
5.576453812E1,-1.932802439E0,9.210273743E0,2.557329237E-1
5.577442546E1,-2.347059965E0,9.026025772E0,1.105484009E0
5.578431276E1,-2.845066071E0,8.765208244E0,1.172483087E0
5.579420010E1,-3.108575821E0,8.516056061E0,1.500598907E0
5.580408739E1,-2.955136061E0,8.398807526E0,2.017747641E0
5.581397473E1,-2.579462767E0,8.506484032E0,2.364706993E0
5.582386203E1,-2.191526413E0,8.645268440E0,2.314457655E0
5.583374937E1,-1.750947952E0,8.841778755E0,2.230708838E0
5.584363666E1,-1.219442248E0,9.121739388E0,2.173281193E0
5.585352401E1,-8.389834166E-1,9.524032593E0,1.878664851E0
5.586341130E1,-4.199403822E-1,9.964611053E0,1.282552958E0
5.587329864E1,1.495514181E-3,1.034746265E1,7.630113363E-1
5.588318593E1,2.048854381E-1,1.058225822E1,2.724826932E-1
5.589307328E1,-1.660020649E-1,1.052004433E1,2.147558331E-1
5.590296057E1,-8.389834166E-1,1.027807045E1,4.328017831E-1
5.591284791E1,-1.392024517E0,9.859326363E0,7.725825906E-1
5.592273520E1,-1.815554142E0,9.516854286E0,7.654041648E-1
5.593262255E1,-1.899302959E0,9.277272224E0,8.614161611E-1
5.594250984E1,-1.518844128E0,9.047561646E0,1.057627559E0
5.595239718E1,-9.370891452E-1,8.978169441E0,9.978070259E-1
5.596228453E1,-6.017948985E-1,9.033205032E0,9.667003751E-1
5.597217182E1,-5.276173949E-1,9.160024643E0,9.236295223E-1
5.598205916E1,-4.582255483E-1,9.397212982E0,9.595218897E-1
5.599194645E1,-2.042872310E-1,9.653244972E0,8.685946465E-1
5.600183380E1,-1.277169138E-1,9.715457916E0,6.385845542E-1
5.601172109E1,-3.529413342E-1,9.519247055E0,6.816553473E-1
5.602160843E1,-5.515456200E-1,9.272486687E0,6.026921868E-1
5.603149572E1,-7.070791125E-1,9.136096001E0,5.620142221E-1
5.604138307E1,-8.724829555E-1,9.109774590E0,7.824530005E-1
5.605127036E1,-1.207478166E0,9.342177391E0,1.203589797E0
5.606115770E1,-7.405785918E-1,9.291928291E0,1.167697430E0
5.607104500E1,-7.070791125E-1,9.691530228E0,1.397707582E0
5.608093234E1,-5.132604837E-1,9.782457352E0,1.354636669E0
5.609081968E1,-4.701896608E-1,9.497711182E0,1.141376376E0
5.610070697E1,-4.677968323E-1,9.212666512E0,1.313659668E0
5.611059432E1,-5.347958803E-1,9.066703796E0,1.182054400E0
5.612048161E1,-5.252245665E-1,8.997312546E0,1.127019525E0
5.613036895E1,-3.170489967E-1,9.042776108E0,1.122233868E0
5.614025624E1,-2.186441720E-1,9.126524925E0,1.100698471E0
5.615014359E1,-4.223332107E-1,9.375677109E0,1.100698471E0
5.616003088E1,-5.276173949E-1,9.591031075E0,1.215553880E0
5.616991822E1,-5.324030519E-1,9.545567513E0,1.366600871E0
5.617980557E1,-5.778666735E-1,9.346963882E0,1.361815214E0
5.618969286E1,-6.305087805E-1,9.176774025E0,1.431207061E0
5.619958020E1,-6.544370055E-1,9.088239670E0,1.284945726E0
5.620946750E1,-6.281159520E-1,9.155238152E0,1.064806104E0
5.621935484E1,-2.449652255E-1,9.478569031E0,9.714859724E-1
5.622924213E1,3.152543902E-1,9.775279045E0,7.271189690E-1
5.623912947E1,6.957131624E-1,9.794421196E0,6.122635007E-1
5.624901682E1,7.172485590E-1,9.591031075E0,5.739783049E-1
5.625890411E1,5.234299302E-1,9.411569595E0,6.840481758E-1
5.626879145E1,2.934198678E-1,9.452247620E0,6.816553473E-1
5.627867874E1,-3.888336718E-1,9.677172661E0,7.510471940E-1
5.628856609E1,-8.724829555E-1,9.741779327E0,5.165506005E-1
5.629845338E1,1.181755304E0,8.968598366E0,1.040877819E0
5.630834072E1,1.641476393E0,9.042776108E0,4.830510616E-1
5.631822802E1,1.495514154E0,9.231808662E0,-9.631111473E-2
5.632811536E1,1.581655741E0,9.404391289E0,-5.383851007E-3
5.633800270E1,1.445264935E0,9.559925079E0,-3.170489892E-2
5.634789000E1,1.303789258E0,9.763314247E0,-1.776670814E-1
5.635777734E1,1.069292665E0,9.674779892E0,-1.752742529E-1
5.636766463E1,8.970093727E-1,9.418747902E0,-1.058823988E-1
5.637755197E1,9.065806866E-1,9.301499367E0,9.272187948E-2
5.638743927E1,1.126720309E0,9.246166229E0,8.075776696E-2
5.639732661E1,1.327717423E0,9.059525490E0,-1.082752272E-1
5.640721395E1,1.370788217E0,9.023633003E0,-2.853440940E-1
5.641710125E1,1.615155339E0,9.160024643E0,-8.673982322E-2
5.642698859E1,1.828116536E0,9.318249702E0,1.022931710E-1
5.643687588E1,2.094018936E0,9.287142754E0,1.621137410E-1
5.644676322E1,2.419442892E0,9.116953850E0,3.768695518E-2
5.645665057E1,2.699702263E0,9.002098083E0,-8.434699476E-2
5.646653786E1,2.797807932E0,8.884849548E0,-1.944168359E-1
5.647642520E1,2.996412039E0,9.021240234E0,-5.129613280E-1
5.648631250E1,3.291028500E0,9.390034676E0,-1.326820135E0
5.649619984E1,3.755535126E0,1.009143066E1,-2.117049932E0
5.650608718E1,4.071387768E0,1.063968563E1,-1.889432549E0
5.651597447E1,3.810570002E0,1.055593681E1,-1.283749342E0
5.652586182E1,3.334099293E0,9.969396591E0,-1.097109199E0
5.653574911E1,3.408276796E0,9.495318413E0,-1.204786181E0
5.654563645E1,3.877569199E0,9.323035240E0,-1.111466169E0
5.655552374E1,4.284647942E0,9.461818695E0,-8.048857450E-1
5.656541109E1,4.366003990E0,9.933504105E0,-6.326025128E-1
5.657529843E1,4.198207378E0,1.035942650E1,-5.464608669E-1
5.658518572E1,4.171886444E0,1.048176003E1,-3.622135222E-1
5.659507307E1,4.260719776E0,1.031396294E1,-1.202393398E-1
5.660496041E1,4.277469635E0,1.005314541E1,1.573280841E-1
5.661484770E1,4.337290287E0,9.658030510E0,3.035893738E-1
5.662473505E1,4.564608097E0,9.267701149E0,4.232304990E-1
5.663462234E1,4.794618607E0,8.990134239E0,3.586242795E-1
5.664450968E1,4.763212681E0,8.920742035E0,1.166501045E-1
5.665439703E1,4.792225361E0,8.999705315E0,-1.609173268E-1
5.666428432E1,5.041079044E0,9.004490852E0,-3.981058598E-1
5.667417166E1,5.160720348E0,8.949456215E0,-8.862416744E-1
5.668405895E1,5.273182869E0,8.882456779E0,-1.192822099E0
5.669394630E1,5.230112076E0,8.901598930E0,-1.377069473E0
5.670383364E1,4.954937458E0,8.872885704E0,-1.243071318E0
5.671372093E1,4.617250443E0,8.817850113E0,-8.048857450E-1
5.672360828E1,4.195814610E0,8.765208244E0,-6.038886309E-1
5.673349557E1,3.949353695E0,8.734101295E0,-8.383852243E-1
5.674338291E1,3.987638950E0,8.647661209E0,-1.001396298E0
5.675327026E1,4.188635826E0,8.446663857E0,-1.034895778E0
5.676315755E1,4.389932156E0,8.238488197E0,-1.061216831E0
5.677304489E1,4.772783756E0,8.077870369E0,-8.934201598E-1
5.678293223E1,5.277968407E0,7.948657513E0,-7.331010103E-1
5.679281953E1,5.816652775E0,7.783553123E0,-6.278168559E-1
5.680270687E1,6.116054535E0,7.699804306E0,-4.220340848E-1
5.681259421E1,6.151947021E0,7.476972580E0,-1.495514158E-2
5.682248151E1,5.857330799E0,7.156334400E0,3.131606579E-1
5.683236885E1,5.462514877E0,7.077371120E0,4.184448719E-1
5.684225614E1,4.904688358E0,7.405188084E0,4.184448719E-1
5.685214348E1,4.645964146E0,7.831409454E0,4.902295470E-1
5.686203083E1,4.760819912E0,8.243273735E0,3.251247704E-1
5.687191812E1,4.962115765E0,8.614161491E0,2.174477577E-1
5.688180546E1,5.155934811E0,8.860920906E0,2.093719877E-2
5.689169281E1,5.199005604E0,9.016454697E0,-1.824527234E-1
5.690158010E1,5.120042324E0,9.164810181E0,-1.657029688E-1
5.691146744E1,4.825725079E0,9.207880974E0,-6.759724021E-2
5.692135473E1,4.444967270E0,9.253344536E0,-2.931207791E-2
5.693124208E1,4.303790569E0,9.296713829E0,-5.802594870E-2
5.694112942E1,4.310968876E0,9.425926208E0,-1.968096644E-1
5.695101677E1,4.174279213E0,9.610174179E0,-2.781656384E-1
5.696090406E1,3.834498405E0,9.622138023E0,-4.842474759E-1
5.697079140E1,3.654737473E0,9.404391289E0,-3.427718580E-1
5.698067869E1,3.439383507E0,8.978169441E0,-4.770690203E-1
5.699056604E1,3.252743244E0,8.630910873E0,-6.804589629E-1
5.700045338E1,3.197708368E0,8.544769287E0,-6.254240274E-1
5.701034072E1,3.310171127E0,8.671588898E0,-5.081757307E-1
5.702022802E1,3.496811152E0,8.894420624E0,-1.800599098E-1
5.703011536E1,3.791427374E0,9.028418541E0,-1.034895778E-1
5.704000270E1,3.733999729E0,8.949456215E0,-2.757728100E-1
5.704989000E1,3.099303484E0,8.786744118E0,-4.794618487E-1
5.705977734E1,2.551347256E0,8.482556343E0,-1.537388563E-1
5.706966468E1,2.290230274E0,8.166703224E0,2.075773627E-1
5.707955197E1,2.208874464E0,8.034799576E0,5.189434290E-1
5.708943932E1,2.297408819E0,8.135297775E0,7.582256794E-1
5.709932661E1,2.548954248E0,8.221738815E0,8.494520187E-1
5.710921395E1,2.833700180E0,8.212167740E0,7.438687682E-1
5.711910130E1,2.845664263E0,8.300702095E0,8.470591903E-1
5.712898864E1,2.275873423E0,8.465806961E0,8.590233326E-1
5.713887593E1,1.531406522E0,8.635697365E0,8.422735929E-1
5.714876328E1,9.927222729E-1,8.621339798E0,8.303094506E-1
5.715865062E1,2.961117923E-1,8.487341881E0,6.960122585E-1
5.716853791E1,-3.026920557E-1,8.334200859E0,1.088734269E0
5.717842526E1,-4.271188378E-1,8.132905006E0,1.711167336E0
5.718831260E1,-3.122633696E-1,7.886444569E0,2.012962103E0
5.719819989E1,-2.931207716E-1,7.723732471E0,2.414956331E0
5.720808723E1,-4.175475538E-1,7.704589844E0,3.020639420E0
5.721797458E1,-7.501499057E-1,7.709375381E0,3.576073408E0
5.722786187E1,-1.059123158E0,7.484150887E0,4.045365810E0
5.723774921E1,-1.540379524E0,6.947859764E0,3.975973845E0
5.724763656E1,-2.021636009E0,6.430710793E0,3.899403572E0
5.725752385E1,-2.507379055E0,6.253642082E0,4.009473324E0
5.726741119E1,-2.993421078E0,6.533901215E0,3.865904093E0
5.727729854E1,-3.288037300E0,7.218547821E0,3.286541939E0
5.728718583E1,-3.261716366E0,7.833802223E0,3.157329559E0
5.729707317E1,-3.182753325E0,8.384450912E0,3.772583961E0
5.730696052E1,-2.993421078E0,9.119346619E0,3.801297903E0
5.731684786E1,-1.561915040E0,1.049372387E1,3.107080221E0
5.732673515E1,-2.306082845E-1,1.260030460E1,2.592324257E0
5.733662250E1,-1.219442248E0,1.379043484E1,4.153341770E0
5.734650984E1,-4.178466320E0,1.196590805E1,6.789036274E0
5.735639718E1,-6.273382664E0,9.236594200E0,6.738786697E0
5.736628447E1,-5.279763222E0,8.571090698E0,4.591228485E0
5.737617182E1,-2.469093800E0,1.004357433E1,2.142174482E0
5.738605916E1,3.224328458E-1,1.217438221E1,5.213362575E-1
5.739594645E1,1.442872047E0,1.312941742E1,6.161518395E-2
5.740583380E1,6.430711150E-1,1.208315659E1,-6.281159073E-2
5.741572114E1,-5.371887088E-1,1.052004433E1,-7.776673418E-3
5.742560848E1,-1.173978567E0,9.967003822E0,-1.034895778E-1
5.743549578E1,-1.190728426E0,1.011057281E1,-4.698905349E-1
5.744538312E1,-8.318049908E-1,1.023978519E1,-8.527421951E-1
5.745527046E1,-5.754738450E-1,1.015125084E1,-9.367900491E-1
5.746515776E1,-6.664010882E-1,9.811170578E0,-6.684948206E-1
5.747504510E1,-9.729815125E-1,9.186345100E0,-2.231307179E-1
5.748493244E1,-1.331904888E0,8.429914474E0,6.122635007E-1
5.749481979E1,-1.932802439E0,7.824231148E0,1.579562068E0
5.750470708E1,-2.624926329E0,7.505686283E0,2.233101845E0
5.751459442E1,-2.758924484E0,7.553543091E0,2.364706993E0
5.752448177E1,-2.351845503E0,7.907979965E0,2.623430967E0
5.753436911E1,-2.220240355E0,8.825029373E0,2.144567251E0
5.754425640E1,-2.062314034E0,9.890433311E0,2.084746838E0
5.755414375E1,-1.947159410E0,1.041236782E1,2.139781713E0
5.756403109E1,-1.872981906E0,1.027807045E1,2.158924341E0
5.757391843E1,-1.815554142E0,9.825528145E0,2.003390789E0
5.758380572E1,-1.626521230E0,9.476176262E0,1.711167336E0
5.759369307E1,-1.403988719E0,9.354142189E0,1.232303619E0
5.760358041E1,-1.066301584E0,9.459425926E0,7.606185079E-1
5.761346776E1,-3.720839322E-1,9.744172096E0,3.179463148E-1
5.762335505E1,1.426720470E-1,1.007946587E1,-2.231307179E-1
5.763324239E1,3.738785535E-2,1.030439186E1,-4.770690203E-1
5.764312973E1,-3.314059377E-1,1.019432163E1,-4.316053987E-1
5.765301708E1,-6.687939167E-1,9.830313683E0,-3.170489892E-2
5.766290437E1,-9.873384237E-1,9.485747337E0,-6.759724021E-2
5.767279171E1,-1.099801064E0,9.294321060E0,4.007977992E-2
5.768267906E1,-9.634101987E-1,9.277272224E0,2.246262282E-1
5.769256640E1,-7.716853023E-1,9.325428009E0,4.232304990E-1
5.770245369E1,-5.611169338E-1,9.390034676E0,5.500500798E-1
5.771234104E1,-4.558327198E-1,9.262915611E0,6.505486369E-1
5.772222838E1,-4.893322289E-1,9.116953850E0,7.558328509E-1
5.773211572E1,-5.467599630E-1,9.047561646E0,9.475577474E-1
5.774200307E1,-5.467599630E-1,9.061918259E0,9.499505758E-1
5.775189036E1,-4.414757788E-1,9.035597801E0,9.068797827E-1
5.776177770E1,-5.180460811E-1,9.061918259E0,9.164510965E-1
5.777166505E1,-9.011968374E-1,9.227023125E0,1.002592683E0
5.778155239E1,-1.281655669E0,9.291928291E0,1.215553880E0
5.779143968E1,-1.604985833E0,9.366106033E0,1.495813251E0
5.780132703E1,-1.827518344E0,9.390034676E0,1.627418518E0
5.781121437E1,-1.581057549E0,9.361320496E0,1.553241014E0
5.782110171E1,-7.860422134E-1,9.344570160E0,1.352243900E0
5.783098906E1,-8.973084623E-4,9.320642471E0,7.800601721E-1
5.784087635E1,5.018945336E-1,9.433105469E0,2.940180898E-1
5.785076369E1,6.598208547E-1,9.550353050E0,2.294118702E-1
5.786065104E1,3.367897868E-1,9.586245537E0,3.442673683E-1
5.787053838E1,-1.348953694E-1,9.689137459E0,6.385845542E-1
5.788042572E1,-4.223332107E-1,9.658030510E0,6.912266612E-1
5.789031302E1,-3.290131092E-1,9.490532875E0,6.337988973E-1
5.790020036E1,-2.243271284E-2,9.308678627E0,6.433702111E-1
5.791008770E1,4.037888348E-1,9.205488205E0,4.256233275E-1
5.791997505E1,7.459624410E-1,9.262915611E0,2.075773627E-1
5.792986239E1,8.802596331E-1,9.397212982E0,2.964109182E-1
5.793974968E1,9.185447693E-1,9.430712700E0,2.365903407E-1
5.794963703E1,1.021436214E0,9.466604233E0,9.990034252E-2
5.795952437E1,1.184148073E0,9.478569031E0,1.597209126E-1
5.796941171E1,1.387538075E0,9.473783493E0,2.333002165E-2
5.797929906E1,1.409073472E0,9.344570160E0,4.187439568E-3
5.798918640E1,9.711868763E-1,9.104989052E0,5.922235921E-2
5.799907369E1,5.162515044E-1,8.937491417E0,9.750752151E-2
5.800896104E1,3.918247223E-1,8.865707397E0,8.315058798E-2
5.801884838E1,6.574280262E-1,8.973383904E0,1.142572835E-1
5.802873572E1,1.028614640E0,9.370891571E0,2.333002165E-2
5.803862307E1,1.327717423E0,9.717850685E0,-2.015953064E-1
5.804851041E1,1.739582062E0,9.799206734E0,-2.590230405E-1
5.805839770E1,1.887937069E0,9.622138023E0,-2.925225794E-1
5.806828505E1,1.878365755E0,9.430712700E0,-2.039881349E-1
5.807817239E1,1.979163408E0,9.406784058E0,1.615155302E-2
5.808805973E1,2.007877350E0,9.428318977E0,4.136592150E-1
5.809794708E1,1.651047587E0,9.387641907E0,6.840481758E-1
5.810783442E1,1.011864901E0,9.502496719E0,4.519443810E-1
5.811772171E1,7.435696125E-1,1.005793095E1,-1.489532143E-1
5.812760906E1,1.071685433E0,1.066361427E1,-3.622135222E-1
5.813749640E1,1.641476393E0,1.094118118E1,-6.759724021E-2
5.814738375E1,2.015055656E0,1.093161011E1,-5.344967842E-1
5.815727109E1,2.635095835E0,1.082393360E1,-1.063609719E0
5.816715843E1,3.602095366E0,1.072582722E1,-9.774680734E-1
5.817704572E1,4.399503708E0,1.067797089E1,-9.343972206E-1
5.818693307E1,5.160720348E0,1.084307575E1,-1.226321578E0
5.819682041E1,5.057828903E0,1.065404320E1,-1.513759375E0
5.820670776E1,5.792724609E0,1.080479050E1,-1.348355532E0
5.821659510E1,6.712166786E0,1.073061275E1,-1.611865163E0
5.822648244E1,7.253243446E0,1.018714333E1,-1.666900039E0
5.823636979E1,7.708178997E0,9.473783493E0,-1.317248821E0
5.824625713E1,7.741678715E0,8.559126854E0,-1.152144074E0
5.825614447E1,7.497311592E0,7.888837337E0,-8.383852243E-1
5.826603176E1,6.850950241E0,7.381259441E0,-4.363910258E-1
5.827591911E1,6.221338749E0,6.837790012E0,-1.202393398E-1
5.828580645E1,5.831009865E0,6.514758587E0,-9.152546525E-2
5.829569380E1,5.919843197E0,6.655935287E0,-1.417747438E-1
5.830558114E1,6.319444656E0,7.014858723E0,-1.274178028E-1
5.831546848E1,6.482455730E0,7.455437183E0,-1.082752272E-1
5.832535583E1,6.151947021E0,7.965407372E0,7.597211748E-2
5.833524317E1,5.503192902E0,8.307880402E0,5.644070506E-1
5.834513052E1,4.887938499E0,8.446663857E0,9.523434043E-1
5.835501781E1,4.519144535E0,8.413164139E0,1.148554921E0
5.836490515E1,4.291826725E0,8.508877754E0,9.379864931E-1
5.837479250E1,4.157529354E0,8.738887787E0,5.380859971E-1
