"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.908049526E1,9.141302109E-2,-1.108608246E-1,5.006426573E-1
1.909038239E1,-3.186632395E-1,1.061887741E-1,1.857232451E-1
1.910026953E1,-6.503424644E-1,1.486454010E-1,-9.168404341E-2
1.911015666E1,-1.061574459E0,-7.140827179E-2,2.890223265E-2
1.912004380E1,-1.318237185E0,-1.974992752E-1,1.454823613E-1
1.912993098E1,-1.210185289E0,-9.855365753E-2,4.027105570E-1
1.913981812E1,-1.166914701E0,2.975463867E-3,3.902857304E-1
1.914970526E1,-1.034350276E0,5.239391327E-2,3.825930357E-1
1.915959239E1,-8.541141748E-1,1.422786713E-2,3.441764712E-1
1.916947953E1,-6.621631384E-1,-3.971576691E-2,2.072742581E-1
1.917936666E1,-4.092097282E-1,-5.488586426E-2,9.183877707E-2
1.918925380E1,-1.581218243E-1,2.799510956E-2,-4.507619143E-2
1.919914093E1,4.474639893E-2,1.176385880E-1,-2.316827476E-1
1.920902812E1,1.115598679E-1,2.495346069E-1,-4.515973628E-1
1.921891526E1,-8.768939972E-2,4.811725616E-1,-4.954825640E-1
1.922880239E1,-3.995206356E-1,5.862112045E-1,-4.264085293E-1
1.923868953E1,-7.561645508E-1,4.270286560E-1,-3.733316064E-1
1.924857666E1,-9.111840725E-1,1.857814789E-1,-2.727503479E-1
1.925846380E1,-9.235916138E-1,9.441375732E-4,-2.961718142E-1
1.926835093E1,-8.280971050E-1,-8.267784119E-2,-3.798744380E-1
1.927823807E1,-6.050207615E-1,-3.623962402E-3,-4.246565402E-1
1.928812520E1,-5.183217525E-1,5.402088165E-2,-4.956863523E-1
1.929801239E1,-4.689376354E-1,-2.131557465E-2,-3.929622769E-1
1.930789953E1,-6.069369316E-1,-1.232929230E-1,-4.150439501E-1
1.931778666E1,-6.369383335E-1,-1.485929489E-1,-3.541471958E-1
1.932767380E1,-5.757968426E-1,-9.740257263E-2,-1.426643729E-1
1.933756093E1,-3.455367088E-1,2.465152740E-2,-2.788832486E-1
1.934744807E1,-9.144854546E-2,7.269859314E-2,-3.338440061E-1
1.935733520E1,1.610240936E-1,2.079362869E-1,-5.106924176E-1
1.936722239E1,1.866803169E-1,3.554401398E-1,-7.395346165E-1
1.937710953E1,1.972308159E-1,5.026836395E-1,-9.893469214E-1
1.938699666E1,4.614384174E-1,8.782529831E-1,-1.554243565E0
1.939688380E1,8.454675674E-1,1.203943253E0,-1.703568339E0
1.940677093E1,1.110721350E0,1.236754417E0,-1.512677431E0
1.941665807E1,1.078818798E0,9.483842850E-1,-1.659768105E0
1.942654520E1,8.040351868E-1,5.241899490E-1,-1.476821303E0
1.943643234E1,2.947983742E-1,1.731014252E-1,-9.427113533E-1
1.944631953E1,-2.065277100E-1,7.146263123E-2,-6.051939726E-2
1.945620666E1,-5.081706047E-1,1.447248459E-1,2.546131909E-1
1.946609380E1,-3.101742268E-1,5.328893661E-1,8.385691047E-2
1.947598093E1,1.446523666E-1,9.655914307E-1,4.451061785E-1
1.948586807E1,4.105792046E-1,1.198199272E0,8.405396938E-1
1.949575520E1,1.807613373E-1,1.342874527E0,1.122595787E0
1.950564234E1,-3.748908043E-1,1.351249695E0,1.657511830E0
1.951552953E1,-9.013314247E-1,1.302164078E0,2.163684368E0
1.952541666E1,-1.149011612E0,1.322878838E0,2.259990931E0
1.953530380E1,-1.037440777E0,1.275645256E0,2.043519497E0
1.954519093E1,-5.386137962E-1,1.298526764E0,1.801329136E0
1.955507807E1,-7.709312439E-2,1.398459435E0,1.453770757E0
1.956496520E1,8.363962173E-2,1.433211327E0,8.266180754E-1
1.957485234E1,1.904201508E-1,1.366956711E0,3.164607286E-1
1.958473947E1,2.720689774E-1,1.225234985E0,-1.864605695E-1
1.959462666E1,2.212247849E-1,9.608364105E-1,-8.421218395E-1
1.960451380E1,2.796435356E-1,6.745843887E-1,-1.195415258E0
1.961440093E1,3.455443382E-1,4.330883026E-1,-1.562127471E0
1.962428807E1,5.106964111E-1,1.821537018E-1,-1.598045349E0
1.963417520E1,5.831704140E-1,-8.015632629E-2,-1.566673040E0
1.964406234E1,4.123535156E-1,-4.252452850E-1,-1.386938810E0
1.965394947E1,2.812123299E-1,-6.908745766E-1,-9.075682163E-1
1.966383666E1,1.785278320E-3,-7.535328865E-1,-9.477112293E-1
1.967372380E1,-1.226787567E-1,-6.673431396E-1,-6.838845015E-1
1.968361093E1,-2.935504913E-1,-6.487121582E-1,-4.654157162E-1
1.969349807E1,-4.906063080E-1,-6.717386246E-1,-4.946886301E-1
1.970338520E1,-5.220451355E-1,-5.981812477E-1,-4.399714470E-1
1.971327234E1,-5.846371651E-1,-4.758224487E-1,-5.104705095E-1
1.972315947E1,-4.906921387E-1,-2.278842926E-1,-4.983355999E-1
1.973304666E1,-3.298439980E-1,-1.217412949E-1,-2.909165323E-1
1.974293380E1,-1.076540947E-1,-1.519260406E-1,-8.657374978E-2
1.975282093E1,-2.330827713E-2,-4.298410416E-1,2.690426111E-1
1.976270807E1,8.143424988E-2,-8.546471596E-1,5.723651052E-1
1.977259520E1,1.526761055E-1,-1.221121788E0,8.155781627E-1
1.978248234E1,2.042531967E-1,-1.437257767E0,1.015894175E0
1.979236947E1,3.448405266E-1,-1.510201931E0,9.997636080E-1
1.980225666E1,5.923805237E-1,-1.380383968E0,7.599291801E-1
1.981214380E1,8.078413010E-1,-1.087723255E0,5.972023606E-1
1.982203093E1,8.220281601E-1,-8.214044571E-1,5.691671371E-1
1.983191807E1,8.534135818E-1,-4.406623840E-1,4.663387239E-1
1.984180520E1,7.750253677E-1,-1.459121704E-1,4.922227859E-1
1.985169234E1,4.051580429E-1,-7.594013214E-2,4.268813431E-1
1.986157947E1,-1.041851044E-1,-7.490158081E-2,3.843365312E-1
1.987146666E1,-5.221691132E-1,-1.632308960E-2,2.962526679E-1
1.988135380E1,-6.698088646E-1,1.010990143E-1,1.475104094E-1
1.989124093E1,-7.488183975E-1,1.485815048E-1,1.594145298E-1
1.990112807E1,-4.979548454E-1,2.558259964E-1,3.411000967E-1
1.991101520E1,-1.175675392E-1,3.745374680E-1,2.927415371E-1
1.992090234E1,1.388044357E-1,3.118286133E-1,2.677862644E-1
1.993078947E1,2.394342422E-1,1.484537125E-1,1.682056189E-1
1.994067666E1,3.255522251E-1,-5.800914764E-2,-9.631812572E-3
1.995056380E1,3.836865425E-1,-2.662839890E-1,-3.088520169E-1
1.996045093E1,5.235283375E-1,-3.082418442E-1,-5.156581402E-1
1.997033807E1,5.472128391E-1,-2.029705048E-2,-5.035298467E-1
1.998022520E1,2.054724693E-1,3.323602676E-1,-6.045459509E-1
1.999011234E1,-3.579795361E-1,4.615812302E-1,-5.431728363E-1
1.999999953E1,-5.520491600E-1,4.602804184E-1,-2.352672815E-1
2.000988666E1,-3.594694138E-1,3.191852570E-1,-2.504740953E-1
2.001977380E1,2.307343483E-1,-1.014328003E-2,-6.671380997E-1
2.002966093E1,1.174728870E0,-2.656698227E-1,-1.149589181E0
2.003954807E1,1.556634903E0,-4.764356613E-1,-1.228857279E0
2.004943520E1,1.433874726E0,-5.680847168E-1,-1.038117409E0
2.005932239E1,9.207906723E-1,-5.761394501E-1,-7.192623019E-1
2.006920953E1,2.337630987E-1,-5.148668289E-1,-1.226117611E-1
2.007909666E1,-1.531942487E-1,-4.797906876E-1,1.792874336E-1
2.008898380E1,-3.040140271E-1,-4.058990479E-1,1.872968674E-2
2.009887093E1,-1.744938195E-1,-2.501087189E-1,1.804232597E-1
2.010875807E1,-6.949300319E-2,-3.800563812E-1,1.714110374E-2
2.011864526E1,2.221183032E-1,-6.353578568E-1,-8.812675476E-1
2.012853239E1,5.333208442E-1,-7.790355682E-1,-5.824247599E-1
2.013841953E1,7.464913130E-1,-7.486715317E-1,-5.352816582E-1
2.014830666E1,9.832015634E-1,-5.886526108E-1,-7.578314543E-1
2.015819380E1,1.041990757E0,-4.102373123E-1,-3.901431561E-1
2.016808093E1,8.023719192E-1,-5.557613373E-1,1.422587633E-1
2.017796812E1,6.584663391E-1,-8.785314560E-1,4.564979076E-1
2.018785526E1,5.248780847E-1,-1.088442802E0,4.455832243E-1
2.019774239E1,4.955401421E-1,-1.114057541E0,4.885712862E-1
2.020762953E1,6.559598446E-1,-1.085173607E0,6.849871874E-1
2.021751666E1,9.019109011E-1,-8.538751602E-1,7.157747746E-1
2.022740380E1,8.810173273E-1,-6.092386246E-1,4.928390980E-1
2.023729098E1,7.944584489E-1,-4.994239807E-1,3.725368977E-1
2.024717812E1,6.867593527E-1,-5.195999146E-1,2.952390909E-1
2.025706526E1,5.099756122E-1,-5.937776566E-1,3.982477188E-1
2.026695239E1,2.818154097E-1,-6.055088043E-1,4.088330269E-1
2.027683953E1,1.510694027E-1,-6.749315262E-1,4.862848520E-1
2.028672666E1,2.856638432E-1,-7.563114166E-1,3.891165257E-1
2.029661380E1,7.379871011E-1,-8.292064667E-1,8.736348152E-2
2.030650098E1,1.498552442E0,-8.370513916E-1,-3.599528074E-1
2.031638812E1,1.945568800E0,-8.707571030E-1,-2.413014174E-1
2.032627526E1,1.858662605E0,-8.198432922E-1,3.160932064E-1
2.033616239E1,1.478480220E0,-5.284070969E-1,1.214671254E0
2.034604953E1,1.234182000E0,-9.179782867E-2,1.335917473E0
2.035593666E1,1.034375906E0,6.654844284E-1,1.329015374E0
2.036582385E1,1.610782743E-1,1.507061958E0,2.447577477E0
2.037571098E1,-1.532799482E0,1.324378967E0,3.839145899E0
2.038559812E1,-3.138633013E0,9.911060333E-2,4.434664249E0
2.039548526E1,-3.770106792E0,-7.037992477E-1,3.194654942E0
2.040537239E1,-2.930561304E0,-2.659778595E-1,1.904480577E0
2.041525953E1,-9.900156260E-1,8.673620224E-1,5.471814871E-1
2.042514671E1,6.973033547E-1,1.989650726E0,-4.364234209E-1
2.043503385E1,1.083469033E0,2.588875771E0,-8.818272948E-1
2.044492098E1,4.426262677E-1,2.480397224E0,-8.087751269E-1
2.045480812E1,-4.867044091E-1,1.918292999E0,-4.501706362E-1
2.046469526E1,-1.154111743E0,1.315870285E0,-3.941555023E-1
2.047458244E1,-1.291226387E0,7.201366425E-1,-4.568428993E-1
2.048446958E1,-9.283881783E-1,2.860469818E-1,-7.179372907E-1
2.049435671E1,-2.956809998E-1,3.246402740E-2,-8.879717588E-1
2.050424385E1,1.593530178E-1,-1.201438904E-2,-9.154598117E-1
2.051413098E1,3.308559656E-1,-1.246871948E-1,-8.023411632E-1
2.052401812E1,4.650852084E-1,-2.459249496E-1,-7.896828651E-1
2.053390531E1,4.320453703E-1,-2.402725220E-1,-3.812955618E-1
2.054379244E1,1.752873808E-1,-1.943540573E-1,5.272936821E-2
2.055367958E1,-2.778065205E-1,-2.897558212E-1,4.291920662E-1
2.056356671E1,-6.315942407E-1,-5.593786240E-1,6.255367994E-1
2.057345385E1,-7.345899940E-1,-7.779483795E-1,8.956749439E-1
2.058334104E1,-6.162919402E-1,-8.374280930E-1,8.240016699E-1
2.059322817E1,-2.733342052E-1,-6.756286621E-1,6.895259619E-1
2.060311531E1,-1.064719930E-1,-3.458271027E-1,6.059995890E-1
2.061300244E1,-1.488921046E-2,-3.272628784E-2,2.612773180E-1
2.062288958E1,-3.727126122E-2,1.631546021E-1,-3.629640341E-1
2.063277671E1,-1.164004803E-1,2.061977386E-1,-6.389573812E-1
2.064266385E1,-1.852685511E-1,1.852197647E-1,-1.100166082E0
2.065255104E1,-1.152253151E-1,1.598949432E-1,-1.420173049E0
2.066243817E1,-1.329466701E-1,2.185106277E-1,-1.375692129E0
2.067232531E1,-3.676165938E-1,1.937866211E-1,-1.240455508E0
2.068221244E1,-7.556270957E-1,-2.569198608E-3,-6.285609007E-1
2.069209963E1,-1.095116496E0,-3.961925507E-1,-1.619354486E-1
2.070198676E1,-1.191389561E0,-6.686668396E-1,1.516134739E-1
2.071187390E1,-9.886061549E-1,-7.844715118E-1,3.946309090E-1
2.072176104E1,-4.889500737E-1,-6.603908539E-1,3.258204460E-1
2.073164817E1,6.144583225E-2,-3.660964966E-1,-1.084620357E-1
2.074153531E1,4.774117470E-1,-1.361436844E-1,-2.623243332E-1
2.075142250E1,7.251166105E-1,1.224193573E-1,-2.202843130E-1
2.076130963E1,8.263503313E-1,4.378404617E-1,-4.170064330E-1
2.077119677E1,8.771212101E-1,5.946130753E-1,-3.643027544E-1
2.078108390E1,7.330083847E-1,4.782218933E-1,-2.915119529E-1
2.079097104E1,4.752409458E-1,3.641586304E-1,-3.806644082E-1
2.080085817E1,1.730672121E-1,1.813755035E-1,-4.230904579E-1
2.081074536E1,-2.005490065E-1,7.065773010E-3,-5.261354446E-1
2.082063250E1,-3.684777021E-1,-1.727342606E-1,-2.666568160E-1
2.083051963E1,-3.947302103E-1,-2.574949265E-1,-2.388946414E-1
2.084040676E1,-1.218576431E-1,-3.573284149E-1,-2.669957280E-1
2.085029395E1,3.992108107E-1,-5.705490112E-1,-2.163703144E-1
2.086018109E1,8.356859684E-1,-7.421655655E-1,-1.301691234E-1
2.087006822E1,1.026960850E0,-5.933094025E-1,-2.762192488E-2
2.087995536E1,1.046505451E0,-2.851381302E-1,-2.826333046E-3
2.088984250E1,8.615093231E-1,-1.071119308E-1,1.168856621E-1
2.089972963E1,5.207502842E-1,-5.126857758E-2,2.817414403E-1
2.090961682E1,2.277679443E-1,-8.564949036E-2,4.630258977E-1
2.091950395E1,-4.162168503E-2,-2.236633301E-1,3.636227846E-1
2.092939109E1,-1.329891682E-1,-3.621053696E-1,3.494924307E-1
2.093927822E1,-5.973029137E-2,-4.009008408E-1,3.603041172E-1
2.094916536E1,7.663846016E-2,-3.334999084E-1,3.246507645E-1
2.095905255E1,2.048861980E-1,-2.582998276E-1,7.071277499E-1
2.096893968E1,2.783648968E-1,-4.917335510E-2,7.287049294E-1
2.097882682E1,4.307487011E-1,5.340843201E-1,3.563832343E-1
2.098871395E1,4.791221619E-1,1.069951057E0,-7.415106893E-2
2.099860109E1,2.039589882E-1,8.802671432E-1,-3.822292089E-1
2.100848828E1,-2.328300476E-2,4.441823959E-1,-4.455560148E-1
2.101837541E1,-8.629131317E-2,3.857059479E-1,-4.987266660E-1
2.102826255E1,-4.368793964E-1,3.949842453E-1,-4.404251575E-1
2.103814968E1,-8.412973881E-1,2.827930450E-1,-2.459772378E-1
2.104803682E1,-1.102710962E0,6.526184082E-2,-3.256581724E-1
2.105792400E1,-1.198457956E0,-2.329006195E-1,-2.259682119E-1
2.106781114E1,-1.049365759E0,-4.117012024E-1,-6.701757014E-2
2.107769828E1,-7.330563068E-1,-5.453023911E-1,7.347957045E-2
2.108758541E1,-4.626054764E-1,-5.314369202E-1,3.046591766E-2
2.109747255E1,-2.615587711E-1,-3.941555023E-1,1.030873805E-1
2.110735973E1,-4.426255226E-1,-2.653856277E-1,3.267061114E-1
2.111724687E1,-9.012575150E-1,-1.891059875E-1,5.362474918E-1
2.112713401E1,-1.288044214E0,6.249427795E-3,6.922062635E-1
2.113702114E1,-1.456199884E0,1.690406799E-1,6.600417495E-1
2.114690828E1,-1.322060347E0,2.357139587E-1,4.164761305E-1
2.115679541E1,-1.025717020E0,2.762422562E-1,9.715631604E-4
2.116668260E1,-8.038389683E-1,2.955131531E-1,-3.971460462E-1
2.117656973E1,-5.181221962E-1,2.832069397E-1,-6.948915720E-1
2.118645687E1,-4.233372211E-1,3.441371918E-1,-6.434123516E-1
2.119634400E1,-8.719267845E-1,4.385366440E-1,-5.652700067E-1
2.120623119E1,-1.205725908E0,5.114889145E-1,-4.390614033E-1
2.121611833E1,-1.135410547E0,6.929206848E-1,-2.981945276E-1
2.122600546E1,-7.490022182E-1,6.581907272E-1,-5.533556342E-1
2.123589260E1,-2.491879463E-1,6.016693115E-1,-1.141130567E0
2.124577973E1,3.067321777E-1,7.127809525E-1,-1.512766957E0
2.125566692E1,9.050726891E-1,9.164295197E-1,-1.538265705E0
2.126555406E1,1.051518440E0,9.975805283E-1,-1.197912455E0
2.127544119E1,4.805064201E-1,8.326234818E-1,-6.423351169E-1
2.128532833E1,-7.754850388E-2,6.445960999E-1,-2.955603600E-1
2.129521546E1,-1.225438118E-1,7.793560028E-1,-2.031680346E-1
2.130510260E1,1.288824081E-1,1.121398926E0,-1.677607894E-1
2.131498979E1,5.966262817E-1,1.510916710E0,-2.677710652E-1
2.132487692E1,1.014381409E0,1.675940514E0,-6.633868217E-1
2.133476406E1,1.447674751E0,1.460035324E0,-9.680677652E-1
2.134465119E1,1.895021439E0,1.152850151E0,-1.279948592E0
2.135453838E1,1.798132420E0,8.859910965E-1,-1.174720883E0
2.136442552E1,1.172951221E0,5.363664627E-1,-6.000314951E-1
2.137431265E1,7.949905396E-1,3.592758179E-1,-8.747258782E-2
2.138419979E1,6.196942329E-1,2.015075684E-1,2.372121960E-1
2.139408697E1,5.610418320E-1,-1.423549652E-2,2.140180320E-1
2.140397411E1,4.065604210E-1,-2.123861313E-1,2.733599246E-1
2.141386124E1,-4.165840149E-2,-5.108966827E-1,5.238026381E-1
2.142374838E1,-5.812659264E-1,-7.198548317E-1,9.074059725E-1
2.143363552E1,-8.085618019E-1,-5.637660027E-1,9.609503746E-1
2.144352270E1,-4.623918533E-1,-3.565883636E-2,9.401452541E-1
2.145340984E1,8.554315567E-2,5.340590477E-1,6.599500179E-1
2.146329697E1,5.024271011E-1,9.008984566E-1,3.792478144E-1
2.147318411E1,6.153602600E-1,9.616379738E-1,1.563056111E-1
2.148307124E1,4.937238693E-1,8.462347984E-1,-9.256294370E-2
2.149295843E1,4.454040527E-1,7.657127380E-1,-1.150988340E-1
2.150284557E1,3.927927017E-1,7.278652191E-1,-6.593352556E-2
2.151273270E1,2.713174820E-1,7.654242516E-1,-1.765906811E-2
2.152261984E1,1.642847061E-1,6.103205681E-1,-3.473129869E-2
2.153250703E1,9.311532974E-2,3.076705933E-1,-3.614148796E-1
2.154239416E1,-4.948997498E-2,-8.092069626E-2,-3.354660273E-1
2.155228130E1,-1.807498932E-1,-4.088463783E-1,-3.379574418E-1
2.156216843E1,-2.334461212E-1,-6.049060822E-1,-3.766621053E-1
2.157205557E1,-3.722558022E-1,-7.604379654E-1,-2.596977055E-1
2.158194276E1,-5.267033577E-1,-8.834147453E-1,-2.937999666E-1
2.159182989E1,-5.004544258E-1,-8.613061905E-1,-2.156486362E-1
2.160171703E1,-3.719568253E-1,-8.065648079E-1,1.100914180E-2
2.161160416E1,-1.911425591E-1,-6.877441406E-1,1.214740425E-1
2.162149130E1,6.935596466E-2,-5.256795883E-1,2.609715462E-1
2.163137848E1,-3.668069839E-2,-3.492941856E-1,4.899905324E-1
2.164126562E1,-2.548260689E-1,-2.756643295E-1,7.992786169E-1
2.165115276E1,-3.539371490E-1,-4.146113396E-1,9.560099840E-1
2.166103989E1,-3.504199982E-1,-6.841206551E-1,9.713823795E-1
2.167092708E1,-1.909441948E-1,-7.384891510E-1,9.992620945E-1
2.168081421E1,3.455924988E-2,-5.840859413E-1,7.948750854E-1
2.169070135E1,1.085748672E-1,-3.632216454E-1,6.853866577E-1
2.170058848E1,-2.244138718E-2,-2.843713760E-1,6.325591803E-1
2.171047562E1,-2.491960526E-1,-9.544277191E-2,5.070163012E-1
2.172036281E1,-3.771400452E-1,1.497478485E-1,3.379837275E-1
2.173024994E1,-3.791856766E-1,3.616285324E-1,2.322242260E-1
2.174013708E1,-3.623485565E-1,5.441551208E-1,1.555751562E-1
2.175002421E1,-4.005498886E-1,5.964965820E-1,-9.535252303E-2
2.175991140E1,-2.929487228E-1,6.830444336E-1,-2.681788802E-1
2.176979854E1,-3.402662277E-1,5.995979309E-1,-3.763475418E-1
2.177968567E1,-2.957825661E-1,5.112676620E-1,-3.988206983E-1
2.178957281E1,-2.558193207E-1,3.503532410E-1,-3.639926314E-1
2.179946000E1,-2.721428871E-1,2.016143799E-1,-5.198945403E-1
2.180934713E1,-1.417117119E-1,1.418457031E-1,-4.341357946E-1
2.181923427E1,7.735204697E-2,1.455068588E-1,-4.318550229E-1
2.182912140E1,2.996153831E-1,2.071990967E-1,-4.409944415E-1
2.183900854E1,4.985537529E-1,2.100801468E-1,-2.954584956E-1
2.184889572E1,8.098301888E-1,1.478977203E-1,-3.268174827E-1
2.185878286E1,1.047485828E0,8.346557617E-3,-4.616444111E-1
2.186867000E1,1.179741621E0,-1.474657059E-1,-6.053415537E-1
2.187855713E1,1.044312477E0,-5.206022263E-1,-6.318937540E-1
2.188844432E1,9.708144665E-1,-7.635564804E-1,-6.955091953E-1
2.189833145E1,9.084649086E-1,-8.818979263E-1,-8.051792979E-1
2.190821859E1,8.676371574E-1,-7.651081085E-1,-5.800452232E-1
2.191810572E1,7.174583673E-1,-7.027149200E-1,-6.805487871E-1
2.192799291E1,5.862663984E-1,-7.844429016E-1,-6.661313176E-1
2.193788005E1,8.594024181E-1,-8.877477646E-1,-5.628170967E-1
2.194776718E1,1.418794274E0,-7.489528656E-1,-6.529758573E-1
2.195765432E1,2.044536352E0,-5.430164337E-1,-7.805101275E-1
2.196754150E1,2.015407562E0,-4.236011505E-1,-7.906585932E-1
2.197742864E1,1.311219215E0,-4.128713608E-1,-6.887381077E-1
2.198731578E1,3.862603307E-1,-6.491765976E-1,-5.039405823E-1
2.199720291E1,-2.420240790E-1,-8.750219345E-1,-3.596879244E-1
2.200709010E1,-4.251019061E-1,-1.025135040E0,-3.806923628E-1
2.201697723E1,-1.051816940E-1,-1.228186607E0,-5.215539932E-1
2.202686437E1,4.149430990E-1,-1.297281265E0,-3.789490461E-1
2.203675150E1,1.141163588E0,-1.150051117E0,-4.155737162E-1
2.204663864E1,1.848746777E0,-8.463325500E-1,-5.279165506E-1
2.205652583E1,2.052789211E0,-6.818666458E-1,-5.410406590E-1
2.206641296E1,1.596855164E0,-8.070621490E-1,-1.204866171E-1
2.207630010E1,8.127270937E-1,-1.076576233E0,1.195385456E-1
2.208618723E1,2.420544624E-1,-1.248024940E0,3.632693291E-1
2.209607442E1,-1.353121996E-1,-1.225403786E0,5.056145191E-1
2.210596156E1,-1.275029182E-1,-1.062783241E0,4.473278522E-1
2.211584869E1,-1.409323215E-1,-8.857116699E-1,7.189345360E-2
2.212573583E1,-5.275330544E-1,-8.151044846E-1,5.431461334E-2
2.213562302E1,-8.195552826E-1,-6.796875000E-1,3.869438171E-2
2.214551015E1,-8.756465912E-1,-8.571605682E-1,1.281394958E-1
2.215539729E1,-5.322985649E-1,-9.395036697E-1,-1.598906517E-2
2.216528442E1,-1.750967503E-1,-8.538761139E-1,-6.238937378E-2
2.217517161E1,2.349739075E-1,-6.299161911E-1,-3.427037001E-1
2.218505875E1,7.099913359E-1,-2.047014236E-1,-3.164470196E-1
2.219494588E1,7.639137506E-1,5.291461945E-2,-1.330831051E-1
2.220483302E1,2.010518312E-1,2.224607468E-1,6.101396084E-1
2.221472020E1,-7.440700531E-1,3.779640198E-1,1.356822968E0
2.222460734E1,-9.822931290E-1,4.884738922E-1,1.809359074E0
2.223449447E1,-1.040119886E0,6.914005280E-1,2.444077492E0
2.224438161E1,-1.507874131E0,1.156410217E0,2.697186708E0
2.225426880E1,-2.453202486E0,1.216497421E0,3.658845901E0
2.226415593E1,-3.199595928E0,1.247841835E0,3.729024887E0
2.227404307E1,-2.514778614E0,1.568817139E0,3.283247471E0
2.228393020E1,-8.100351095E-1,2.035448074E0,2.247251749E0
2.229381739E1,1.183428764E0,2.237366676E0,5.010646582E-1
2.230370453E1,2.455276251E0,2.087881088E0,-1.195581913E0
2.231359166E1,2.192909002E0,1.816693306E0,-7.517204285E-1
2.232347880E1,9.935923219E-1,1.849123955E0,2.773085833E-1
2.233336598E1,-1.178077102E0,2.101458549E0,2.365545034E-1
2.234325312E1,-1.905503273E0,1.113348007E0,-4.487082958E-1
2.235314026E1,-1.628480792E0,-1.706552505E-1,-5.970445871E-1
2.236302744E1,-1.088735104E0,-1.376071930E0,-1.052947640E0
2.237291458E1,-7.647475004E-1,-1.995862007E0,-1.248064160E0
2.238280171E1,-1.961838603E-1,-2.179025173E0,-1.173813820E0
2.239268885E1,5.402157307E-1,-1.641774178E0,-5.372992754E-1
2.240257598E1,9.481306076E-1,-8.370141983E-1,3.632966280E-1
2.241246317E1,7.055943012E-1,-4.794778824E-1,8.919906616E-2
2.242235031E1,2.750085890E-1,-3.772974014E-1,-6.791579723E-2
2.243223744E1,1.195231080E-2,-2.007761002E-1,1.321634054E-1
2.244212458E1,4.874263704E-1,9.080028534E-2,1.823639870E-1
2.245201176E1,1.047676682E0,3.122110367E-1,-1.140018463E0
2.246189890E1,1.400497437E0,3.634090424E-1,-1.343631387E0
2.247178604E1,1.183626652E0,1.488027573E-1,-1.182851076E0
2.248167322E1,4.007765055E-1,-1.136465073E-1,-1.001112938E0
2.249156036E1,-4.052141309E-1,-3.280334473E-1,-5.214884281E-1
2.250144750E1,-7.637206316E-1,-5.254392624E-1,-1.254599094E-1
2.251133463E1,-5.479258299E-1,-6.991672516E-1,1.058644056E-1
2.252122182E1,-2.249612808E-1,-7.399139404E-1,3.739829063E-1
2.253110895E1,1.772501469E-1,-5.812721252E-1,6.073212624E-2
2.254099609E1,6.750860214E-1,-2.911167145E-1,1.434855461E-1
2.255088322E1,7.855221033E-1,-2.329025269E-1,-5.047225952E-2
2.256077041E1,9.771343470E-1,-2.316331863E-1,-1.541219950E-1
2.257065755E1,9.445245266E-1,-3.942174911E-1,-5.766379833E-2
2.258054468E1,3.931239843E-1,-7.199125290E-1,2.261984348E-2
2.259043187E1,-8.039748669E-2,-8.402042389E-1,1.367088556E-1
2.260031901E1,-3.832422495E-1,-7.911911011E-1,6.601095200E-2
2.261020614E1,-3.909040689E-1,-6.884832382E-1,4.512882233E-2
2.262009328E1,-6.608486176E-3,-3.283843994E-1,3.709545732E-1
2.262998046E1,2.748479843E-1,2.185058594E-2,7.884059548E-1
2.263986760E1,4.344434738E-1,1.848793030E-1,8.032150865E-1
2.264975473E1,4.113430977E-1,3.094367981E-1,5.549672842E-1
2.265964187E1,2.160694599E-1,4.297618866E-1,4.410440922E-1
2.266952906E1,1.495623589E-1,6.251735687E-1,4.062440395E-1
