Time (s),Gyroscope x (deg/s),Gyroscope y (deg/s),Gyroscope z (deg/s)
1.987146666E1,-2.495311052E-1,1.995943487E-1,-9.214630723E-1
1.988135380E1,-2.739650011E-1,2.906105816E-1,-9.043593407E-1
1.989124093E1,-2.947337925E-1,4.140017331E-1,-8.793146014E-1
1.990112807E1,-2.886253297E-1,5.398362875E-1,-8.939749599E-1
1.991101520E1,-2.764083743E-1,6.400152445E-1,-9.771265388E-1
1.992090234E1,-2.794626355E-1,7.201125622E-1,-1.113956332E0
1.993078947E1,-3.191677034E-1,7.879166007E-1,-1.292323709E0
1.994067666E1,-3.918585181E-1,8.239566088E-1,-1.496346712E0
1.995056380E1,-4.669927359E-1,8.019660711E-1,-1.711364985E0
1.996045093E1,-5.170822144E-1,7.469898462E-1,-1.923939824E0
1.997033807E1,-5.390726924E-1,6.858287454E-1,-2.113913298E0
1.998022520E1,-5.537330508E-1,6.271874309E-1,-2.234861135E0
1.999011234E1,-5.659499764E-1,6.314633489E-1,-2.262349129E0
1.999999953E1,-5.653391480E-1,7.347729206E-1,-2.231806755E0
2.000988666E1,-5.531222224E-1,8.288433552E-1,-2.192712545E0
2.001977380E1,-5.488462448E-1,8.184589744E-1,-2.195766926E0
2.002966093E1,-5.616740584E-1,7.152257562E-1,-2.268457651E0
2.003954807E1,-5.708367825E-1,5.691569448E-1,-2.372301579E0
2.004943520E1,-5.555655956E-1,4.304946065E-1,-2.463317871E0
2.005932239E1,-5.079194903E-1,3.187095523E-1,-2.509742260E0
2.006920953E1,-4.297310412E-1,2.460187376E-1,-2.505466461E0
2.007909666E1,-3.558185399E-1,2.185306102E-1,-2.477367401E0
2.008898380E1,-3.173351586E-1,2.301367074E-1,-2.432164669E0
2.009887093E1,-3.002314270E-1,2.887780368E-1,-2.347867727E0
2.010875807E1,-3.295520842E-1,3.113794029E-1,-2.211038113E0
2.011864526E1,-3.875826001E-1,2.619007528E-1,-2.047941685E0
2.012853239E1,-3.814741075E-1,1.751604527E-1,-1.874461174E0
2.013841953E1,-3.313846290E-1,4.443913698E-2,-1.704645634E0
2.014830666E1,-2.709107697E-1,-9.910997003E-2,-1.558653116E0
2.015819380E1,-1.872246861E-1,-2.151709497E-1,-1.424266696E0
2.016808093E1,-9.132166207E-2,-3.055763543E-1,-1.293545485E0
2.017796812E1,-2.779355086E-2,-3.440597057E-1,-1.170154333E0
2.018785526E1,-1.924168877E-2,-3.507790267E-1,-1.048595667E0
2.019774239E1,-2.779355086E-2,-3.483356535E-1,-9.337564111E-1
2.020762953E1,-1.924168877E-2,-3.336753249E-1,-8.396095634E-1
2.021751666E1,2.137965523E-3,-3.092414141E-1,-7.834116220E-1
2.022740380E1,2.473931387E-2,-3.098522723E-1,-7.461498976E-1
2.023729098E1,4.611896724E-2,-3.104631305E-1,-7.076665759E-1
2.024717812E1,6.627693027E-2,-2.780882120E-1,-6.508577466E-1
2.025706526E1,9.498675168E-2,-2.121167034E-1,-5.580089688E-1
2.026695239E1,1.243074164E-1,-1.577513069E-1,-4.242334068E-1
2.027683953E1,1.511846930E-1,-1.577513069E-1,-2.562504113E-1
2.028672666E1,1.621799469E-1,-2.328855246E-1,-8.887827396E-2
2.029661380E1,1.346918195E-1,-3.526115716E-1,3.756710514E-2
2.030650098E1,6.749862432E-2,-4.729484916E-1,1.023169160E-1
2.031638812E1,1.863084175E-2,-5.841227174E-1,1.438545287E-1
2.032627526E1,5.222744122E-2,-6.763606071E-1,2.049392611E-1
2.033616239E1,1.456870735E-1,-7.221741676E-1,2.965663373E-1
2.034604953E1,2.049392611E-1,-7.197307944E-1,3.881934285E-1
2.035593666E1,2.305948436E-1,-6.586460471E-1,4.175141156E-1
2.036582385E1,2.422009408E-1,-5.212054253E-1,4.004103839E-1
2.037571098E1,2.525853515E-1,-3.129065037E-1,4.052971601E-1
2.038559812E1,3.045073450E-1,-8.200624585E-2,5.018110275E-1
2.039548526E1,3.894914687E-1,7.864658535E-2,7.064448595E-1
2.040537239E1,4.756209552E-1,1.659977436E-1,9.208522439E-1
2.041525953E1,5.171585679E-1,1.519482583E-1,1.021031141E0
2.042514671E1,5.305972099E-1,1.756185852E-2,9.672766328E-1
2.043503385E1,5.000548363E-1,-1.522536725E-1,8.078454733E-1
2.044492098E1,4.426352084E-1,-2.286095917E-1,6.050441861E-1
2.045480812E1,4.029301107E-1,-1.785201132E-1,4.211791754E-1
2.046469526E1,3.857500553E-1,-5.451811850E-2,2.965663373E-1
2.047458244E1,3.869717419E-1,7.009471953E-2,2.568612695E-1
2.048446958E1,3.790307343E-1,1.415638477E-1,2.880144715E-1
2.049435671E1,3.478775024E-1,1.818797737E-1,3.600944579E-1
2.050424385E1,2.819060087E-1,2.454078794E-1,4.639385045E-1
2.051413098E1,1.994416267E-1,3.217637837E-1,5.824428797E-1
2.052401812E1,1.499630064E-1,3.669664860E-1,6.752916574E-1
2.053390531E1,1.701209545E-1,3.816268146E-1,7.247702479E-1
2.054379244E1,2.275405973E-1,3.822376728E-1,7.418739796E-1
2.055367958E1,2.898470163E-1,3.742966652E-1,7.516475320E-1
2.056356671E1,3.423798978E-1,3.675773442E-1,7.718055248E-1
2.057345385E1,3.729222417E-1,3.602471650E-1,8.035695553E-1
2.058334104E1,3.539859951E-1,3.486410677E-1,8.371661901E-1
2.059322817E1,2.965663373E-1,3.516952991E-1,8.567132950E-1
2.060311531E1,2.531961799E-1,3.309265077E-1,8.628217578E-1
2.061300244E1,2.428117841E-1,2.802261710E-1,8.646543026E-1
2.062288958E1,2.574721277E-1,2.050919682E-1,8.707627654E-1
2.063277671E1,2.855710983E-1,1.293469071E-1,8.811471462E-1
2.064266385E1,3.106158376E-1,2.855710872E-2,8.890882134E-1
2.065255104E1,3.448232710E-1,-9.727742523E-2,8.725953102E-1
2.066243817E1,3.692571819E-1,-2.047865391E-1,8.280034661E-1
2.067232531E1,3.643703759E-1,-2.634278834E-1,7.687512636E-1
2.068221244E1,3.545968235E-1,-2.780882120E-1,7.040014863E-1
2.069209963E1,3.234436214E-1,-2.695363462E-1,6.575770974E-1
2.070198676E1,2.819060087E-1,-2.603736520E-1,6.471926570E-1
2.071187390E1,2.721324563E-1,-2.890834510E-1,6.679614782E-1
2.072176104E1,2.800734639E-1,-3.562766612E-1,7.009472251E-1
2.073164817E1,2.654131353E-1,-4.356867969E-1,7.272136807E-1
2.074153531E1,2.538070381E-1,-4.961606860E-1,7.424848676E-1
2.075142250E1,2.641914487E-1,-5.560237169E-1,7.406523228E-1
2.076130963E1,2.770192325E-1,-6.268820167E-1,7.143858671E-1
2.077119677E1,2.983988822E-1,-6.647545099E-1,6.642963886E-1
2.078108390E1,3.313846290E-1,-6.647545099E-1,6.050441861E-1
2.079097104E1,3.405473530E-1,-6.256603003E-1,5.531222224E-1
2.080085817E1,3.118375242E-1,-5.450284481E-1,5.317425132E-1
2.081074536E1,2.635805905E-1,-4.503471553E-1,5.451811552E-1
2.082063250E1,2.244863659E-1,-3.281776905E-1,5.854970813E-1
2.083051963E1,1.969982386E-1,-2.255553454E-1,6.392516494E-1
2.084040676E1,1.725643575E-1,-1.650814712E-1,6.887302995E-1
2.085029395E1,1.469087601E-1,-1.522536725E-1,7.107207775E-1
2.086018109E1,1.414111406E-1,-1.681357026E-1,7.082774043E-1
2.087006822E1,1.597365588E-1,-1.901262105E-1,6.887302995E-1
2.087995536E1,1.915006191E-1,-2.218902707E-1,6.557445526E-1
2.088984250E1,2.299840003E-1,-2.481566966E-1,6.209262609E-1
2.089972963E1,2.556395829E-1,-2.469350100E-1,6.074876189E-1
2.090961682E1,2.635805905E-1,-2.151709497E-1,6.190937161E-1
2.091950395E1,2.580829561E-1,-1.974563748E-1,6.581879258E-1
2.092939109E1,2.489202619E-1,-1.895153672E-1,7.052231431E-1
2.093927822E1,2.110477239E-1,-1.748550236E-1,7.375980616E-1
2.094916536E1,1.524063945E-1,-1.528645307E-1,7.528692484E-1
2.095905255E1,1.359135211E-1,-1.204896197E-1,7.620319724E-1
2.096893968E1,2.006633282E-1,-1.009425074E-1,7.589777112E-1
2.097882682E1,2.953446507E-1,-5.390727147E-2,7.321004272E-1
2.098871395E1,3.057290614E-1,4.504998401E-2,6.923953891E-1
2.099860109E1,2.776300907E-1,1.354553849E-1,6.526902914E-1
2.100848828E1,2.782409191E-1,2.020377368E-1,6.068767309E-1
2.101837541E1,2.843494117E-1,2.814478874E-1,5.671716928E-1
2.102826255E1,3.057290614E-1,3.694098890E-1,5.806103349E-1
2.103814968E1,3.197785318E-1,4.750864506E-1,6.581879258E-1
2.104803682E1,2.959555089E-1,5.929799676E-1,7.797465324E-1
2.105792400E1,2.538070381E-1,6.815528274E-1,9.123004079E-1
2.106781114E1,2.409792393E-1,7.060630918E-1,1.011257648E0
2.107769828E1,2.489202619E-1,6.748335361E-1,1.037524104E0
2.108758541E1,2.452551723E-1,6.247440577E-1,9.843803644E-1
2.109747255E1,2.244863659E-1,5.984776020E-1,8.738170266E-1
2.110735973E1,2.061609477E-1,5.862606764E-1,7.626428008E-1
2.111724687E1,1.939440072E-1,5.887040496E-1,6.948387623E-1
2.112713401E1,1.762294322E-1,6.149705052E-1,6.807892919E-1
2.113702114E1,1.524063945E-1,6.516213417E-1,7.070556879E-1
2.114690828E1,1.346918195E-1,6.351284385E-1,7.540909648E-1
2.115679541E1,1.304158866E-1,5.685460567E-1,8.108997345E-1
2.116668260E1,1.365243644E-1,4.598152637E-1,8.658760190E-1
2.117656973E1,1.481304616E-1,3.205420971E-1,8.976400495E-1
2.118645687E1,1.524063945E-1,2.105895877E-1,9.190196991E-1
2.119634400E1,1.353026628E-1,1.580567211E-1,9.630007148E-1
2.120623119E1,1.120904684E-1,1.519482583E-1,1.006981730E0
2.121611833E1,1.059819981E-1,1.214058921E-1,1.015533566E0
2.122600546E1,1.004843712E-1,3.710897267E-2,9.794935584E-1
2.123589260E1,8.643488586E-2,-6.734590977E-2,9.013051391E-1
2.124577973E1,9.559759498E-2,-2.011214644E-1,7.901309133E-1
2.125566692E1,1.285833418E-1,-3.746020794E-1,6.691831946E-1
2.126555406E1,1.548497826E-1,-5.370874405E-1,6.050441861E-1
2.127544119E1,1.640124917E-1,-6.409314871E-1,6.484143734E-1
2.128532833E1,1.505738497E-1,-6.647545099E-1,7.473716140E-1
2.129521546E1,1.243074164E-1,-6.445965767E-1,8.341119289E-1
2.130510260E1,1.145338640E-1,-6.158867478E-1,8.677085042E-1
2.131498979E1,1.053711548E-1,-5.914528370E-1,8.194515705E-1
2.132487692E1,5.955760926E-2,-5.688515306E-1,6.893411279E-1
2.133476406E1,-2.046338283E-2,-5.334223509E-1,4.853181541E-1
2.134465119E1,-1.224748790E-1,-4.876088202E-1,2.367033064E-1
2.135453838E1,-2.134911120E-1,-4.112529159E-1,3.756710514E-2
2.136442552E1,-2.684673667E-1,-2.970244884E-1,-4.795150831E-2
2.137431265E1,-3.008422852E-1,-1.430909634E-1,-5.161659420E-2
2.138419979E1,-3.014531136E-1,-4.535540938E-2,-1.068982668E-2
2.139408697E1,-2.819060087E-1,-4.596625641E-2,5.894676223E-2
2.140397411E1,-2.599155009E-1,-8.261708915E-2,1.554606259E-1
2.141386124E1,-2.324273884E-1,-8.933641016E-2,2.800734639E-1
2.142374838E1,-1.915006191E-1,-7.223268598E-2,4.217900336E-1
2.143363552E1,-1.530172378E-1,-6.673506647E-2,5.366293192E-1
2.144352270E1,-1.114796251E-1,-8.994726092E-2,5.726693273E-1
2.145340984E1,-8.093725890E-2,-1.491994411E-1,5.207473040E-1
2.146329697E1,-7.482878864E-2,-2.053973973E-1,4.120164812E-1
2.147318411E1,-9.743013978E-2,-2.322746664E-1,2.874036431E-1
2.148307124E1,-1.359135211E-1,-2.389939874E-1,1.695101112E-1
2.149295843E1,-1.701209545E-1,-2.225011140E-1,6.016845629E-2
2.150284557E1,-1.921114624E-1,-2.102841735E-1,-3.634541109E-2
2.151273270E1,-2.037175596E-1,-2.133384049E-1,-1.004843712E-1
2.152261984E1,-2.232646793E-1,-2.286095917E-1,-1.279724985E-1
2.153250703E1,-2.470877171E-1,-2.347180545E-1,-1.249182671E-1
2.154239416E1,-2.373141646E-1,-2.353289127E-1,-9.498675168E-2
2.155228130E1,-2.122694254E-1,-2.487675399E-1,-5.222744122E-2
2.156216843E1,-1.939440072E-1,-2.591519356E-1,-1.435491070E-2
2.157205557E1,-1.853921413E-1,-2.530434728E-1,1.924168877E-2
2.158194276E1,-1.841704547E-1,-2.451024652E-1,4.001049697E-2
2.159182989E1,-1.896680743E-1,-2.072299272E-1,2.351761982E-2
2.160171703E1,-1.988307834E-1,-1.437018216E-1,-3.451287001E-2
2.161160416E1,-2.037175596E-1,-8.811471611E-2,-1.285833418E-1
2.162149130E1,-2.092151791E-1,-1.969982497E-2,-2.079934925E-1
2.163137848E1,-1.915006191E-1,2.244863659E-2,-2.024958730E-1
2.164126562E1,-1.285833418E-1,-1.236965694E-2,-1.090362370E-1
2.165115276E1,-4.734066129E-2,-9.116895497E-2,2.535016090E-2
2.166103989E1,8.246437646E-3,-1.418692768E-1,1.212531775E-1
2.167092708E1,1.618745178E-2,-1.412584335E-1,1.120904684E-1
2.168081421E1,-3.573456407E-2,-1.180462316E-1,-3.970507067E-3
2.169070135E1,-1.194206402E-1,-8.628217876E-2,-1.805053651E-1
2.170058848E1,-1.976090819E-1,-5.085303262E-2,-3.692571819E-1
2.171047562E1,-2.690782249E-1,-7.635590737E-4,-5.433486104E-1
2.172036281E1,-3.197785318E-1,7.314895838E-2,-6.966713071E-1
2.173024994E1,-3.381039500E-1,1.672194302E-1,-8.310576677E-1
2.174013708E1,-3.362714052E-1,2.594573796E-1,-9.423082471E-1
2.175002421E1,-3.338280320E-1,3.144336343E-1,-1.022940040E0
2.175991140E1,-3.387148082E-1,3.352024257E-1,-1.073640466E0
2.176979854E1,-3.539859951E-1,3.168770075E-1,-1.101128578E0
2.177968567E1,-3.790307343E-1,2.869454920E-1,-1.132892609E0
2.178957281E1,-4.162923992E-1,2.747285664E-1,-1.186036348E0
2.179946000E1,-4.731011987E-1,2.673983872E-1,-1.275830865E0
2.180934713E1,-5.305208564E-1,2.649549842E-1,-1.419379950E0
2.181923427E1,-5.873296261E-1,2.564031482E-1,-1.611186028E0
2.182912140E1,-6.380299330E-1,2.533488870E-1,-1.835366964E0
2.183900854E1,-6.673506498E-1,2.625116110E-1,-2.078484058E0
2.184889572E1,-6.868977547E-1,2.741177082E-1,-2.336872578E0
2.185878286E1,-7.321004272E-1,3.199312389E-1,-2.593428373E0
2.186867000E1,-8.023478985E-1,4.115583301E-1,-2.802948952E0
2.187855713E1,-8.597674966E-1,4.952444136E-1,-2.926340103E0
2.188844432E1,-8.793146014E-1,5.007420182E-1,-2.969099522E0
2.189833145E1,-8.603783846E-1,4.427115619E-1,-2.936724663E0
2.190821859E1,-8.231166601E-1,4.042281806E-1,-2.838378191E0
2.191810572E1,-7.931851745E-1,3.504736125E-1,-2.700937510E0
2.192799291E1,-7.577560544E-1,2.954973578E-1,-2.584876537E0
2.193788005E1,-7.327113152E-1,2.851129472E-1,-2.553723335E0
2.194776718E1,-7.333221436E-1,3.016058207E-1,-2.648404598E0
2.195765432E1,-7.516475320E-1,3.651339412E-1,-2.844486713E0
2.196754150E1,-7.766922712E-1,4.744756222E-1,-3.035070896E0
2.197742864E1,-7.632536292E-1,5.459447503E-1,-3.126698017E0
2.198731578E1,-6.832326651E-1,5.422796607E-1,-3.068056822E0
2.199720291E1,-5.928272605E-1,5.367820263E-1,-2.871363878E0
2.200709010E1,-5.329642296E-1,5.196782947E-1,-2.589763403E0
2.201697723E1,-4.981459379E-1,4.647020400E-1,-2.281896353E0
2.202686437E1,-4.627167881E-1,3.773508966E-1,-1.999073982E0
2.203675150E1,-4.285093546E-1,2.344126403E-1,-1.795661926E0
2.204663864E1,-4.095730782E-1,8.536590636E-2,-1.699758887E0
2.205652583E1,-4.169032574E-1,9.620844387E-3,-1.665551424E0
2.206641296E1,-4.297310412E-1,1.206423342E-2,-1.614851117E0
2.207630010E1,-4.401154518E-1,3.955236077E-2,-1.512839556E0
2.208618723E1,-4.272876680E-1,7.253811508E-2,-1.368679643E0
2.209607442E1,-3.869717419E-1,9.575030953E-2,-1.193366528E0
2.210596156E1,-3.326063454E-1,9.391776472E-2,-1.010112286E0
2.211584869E1,-2.739650011E-1,7.559234649E-2,-8.084563613E-1
2.212573583E1,-2.067717910E-1,6.093201414E-2,-5.677825212E-1
2.213562302E1,-1.279724985E-1,3.894151375E-2,-3.136700690E-1
2.214551015E1,-3.756710514E-2,-1.053711493E-2,-7.299624383E-2
2.215539729E1,3.634541109E-2,-6.734590977E-2,1.206423342E-1
2.216528442E1,9.559759498E-2,-1.211004704E-1,2.629697323E-1
2.217517161E1,1.377460510E-1,-1.919587553E-1,3.387148082E-1
2.218505875E1,1.853921413E-1,-2.817533016E-1,3.539859951E-1
2.219494588E1,2.617480457E-1,-4.191939235E-1,3.704788685E-1
2.220483302E1,3.863608837E-1,-5.676298141E-1,4.480564594E-1
2.221472020E1,4.811185598E-1,-6.360446811E-1,5.824428797E-1
2.222460734E1,5.061632991E-1,-5.774033666E-1,6.746807694E-1
2.223449447E1,4.401918054E-1,-4.295783341E-1,6.734591126E-1
2.224438161E1,2.733541429E-1,-2.725905776E-1,6.209262609E-1
2.225426880E1,1.737860441E-1,-1.699682474E-1,6.282563806E-1
2.226415593E1,2.104368806E-1,-1.314848661E-1,7.577560544E-1
2.227404307E1,3.277195692E-1,-5.635065958E-2,9.147437811E-1
2.228393020E1,4.102602899E-1,-2.947338112E-2,9.752176404E-1
2.229381739E1,3.313846290E-1,-1.180462316E-1,8.591566682E-1
2.230370453E1,1.658450365E-1,-2.622061968E-1,5.720584393E-1
2.231359166E1,1.572931707E-1,-3.000787199E-1,2.312056869E-1
2.232347880E1,3.387148082E-1,-2.115058601E-1,-1.863084175E-2
2.233336598E1,5.079958439E-1,-1.027750522E-1,-8.887827396E-2
2.234325312E1,6.295544505E-1,-3.741439432E-2,-1.130067464E-2
2.235314026E1,6.552100182E-1,-2.153236605E-2,1.756185889E-1
2.236302744E1,5.580853224E-1,-6.245913357E-2,4.425588250E-1
2.237291458E1,3.863608837E-1,-1.968455315E-1,7.467607856E-1
2.238280171E1,2.409792393E-1,-3.898732662E-1,1.002094984E0
2.239268885E1,1.585148573E-1,-5.047125220E-1,1.139535546E0
2.240257598E1,1.322484314E-1,-4.961606860E-1,1.185959935E0
2.241246317E1,1.236965731E-1,-4.485146105E-1,1.217113137E0
2.242235031E1,1.304158866E-1,-3.593308926E-1,1.281862974E0
2.243223744E1,1.811162084E-1,-2.298312783E-1,1.360662222E0
2.244212458E1,2.379250079E-1,-1.589729935E-1,1.397313118E0
2.245201176E1,2.183778882E-1,-2.182251811E-1,1.387539506E0
2.246189890E1,1.921114624E-1,-3.312319219E-1,1.351499557E0
2.247178604E1,1.945548505E-1,-5.016583204E-1,1.330730796E0
2.248167322E1,2.061609477E-1,-6.879667044E-1,1.360662222E0
2.249156036E1,2.147128135E-1,-8.040276766E-1,1.409530044E0
2.250144750E1,2.134911120E-1,-8.376243114E-1,1.419303656E0
2.251133463E1,2.153236568E-1,-8.009734750E-1,1.374100924E0
2.252122182E1,2.263189107E-1,-7.362236381E-1,1.307518601E0
2.253110895E1,2.189887464E-1,-6.714738607E-1,1.229941010E0
2.254099609E1,2.281514555E-1,-6.287145615E-1,1.150530815E0
2.255088322E1,2.489202619E-1,-6.519267559E-1,1.091889501E0
2.256077041E1,2.538070381E-1,-6.775823236E-1,1.038134933E0
2.257065755E1,2.422009408E-1,-6.525375843E-1,1.011257648E0
2.258054468E1,2.507528067E-1,-6.085565686E-1,1.027139664E0
2.259043187E1,2.623589039E-1,-5.395308137E-1,1.063790560E0
2.260031901E1,2.623589039E-1,-4.723376334E-1,1.101662993E0
2.261020614E1,2.648022771E-1,-4.063661397E-1,1.105328083E0
2.262009328E1,2.849602401E-1,-3.092414141E-1,1.038745761E0
2.262998046E1,3.240544796E-1,-2.011214644E-1,9.147437811E-1
2.263986760E1,3.423798978E-1,-9.483403713E-2,7.650861740E-1
2.264975473E1,3.338280320E-1,-3.206948051E-3,6.282563806E-1
2.265964187E1,3.277195692E-1,8.047912270E-2,5.360184908E-1
2.266952906E1,3.191677034E-1,1.482831687E-1,4.718795121E-1
2.267941619E1,3.075616062E-1,1.605001241E-1,4.230117202E-1
2.268930333E1,2.965663373E-1,1.550024897E-1,4.028537571E-1
2.269919046E1,2.819060087E-1,1.269035190E-1,4.254551232E-1
2.270907765E1,2.806843221E-1,8.719844371E-2,4.633276463E-1
2.271896479E1,2.812951505E-1,5.787777901E-2,5.060869455E-1
2.272885192E1,2.696890533E-1,1.084253844E-2,5.464028716E-1
2.273873906E1,2.751866877E-1,-2.458660305E-2,5.580089688E-1
2.274862624E1,3.093941510E-1,-3.802524135E-2,5.048652887E-1
2.275851338E1,3.185568452E-1,-5.146388337E-2,3.985778391E-1
2.276840052E1,2.825168669E-1,-6.123743951E-2,2.904578745E-1
2.277828770E1,2.104368806E-1,-6.001574174E-2,2.195995897E-1
2.278817484E1,1.743968874E-1,-7.528692484E-2,2.299840003E-1
2.279806197E1,1.786728203E-1,-1.235438585E-1,3.057290614E-1
2.280794911E1,1.713426560E-1,-1.766875684E-1,3.955236077E-1
2.281783630E1,1.505738497E-1,-2.243336588E-1,4.792096615E-1
2.282772343E1,1.450762302E-1,-2.664821148E-1,5.366293192E-1
2.283761057E1,1.346918195E-1,-3.196258247E-1,5.549547076E-1
2.284749776E1,9.315420687E-2,-3.636068404E-1,5.409052372E-1
2.285738489E1,6.444438547E-2,-3.587200642E-1,5.152496696E-1
2.286727203E1,7.116370648E-2,-3.184041381E-1,4.963133931E-1
2.287715916E1,7.666133344E-2,-2.542651594E-1,4.767662883E-1
2.288704635E1,6.994201243E-2,-1.705790907E-1,4.535540938E-1
2.289693348E1,6.566607952E-2,-9.116895497E-2,4.242334068E-1
2.290682062E1,7.788302749E-2,-2.825168520E-2,3.943018913E-1
2.291670776E1,8.948912472E-2,1.756185852E-2,3.790307343E-1
2.292659494E1,8.704573661E-2,6.581879407E-2,4.034646153E-1
2.293648208E1,9.009996802E-2,1.293469071E-1,4.608842432E-1
2.294636921E1,9.437590092E-2,2.050919682E-1,5.262449384E-1
2.295625635E1,9.132166207E-2,2.991624475E-1,5.861079693E-1
2.296614354E1,1.029277667E-1,3.993414044E-1,6.380299330E-1
2.297603067E1,1.304158866E-1,4.836383164E-1,6.789567471E-1
2.298591781E1,1.597365588E-1,5.471664071E-1,6.899519563E-1
2.299580500E1,1.786728203E-1,6.021426916E-1,6.801784039E-1
2.300569213E1,1.780619770E-1,6.650599241E-1,6.697940230E-1
2.301557927E1,1.615691036E-1,7.280535698E-1,6.612421870E-1
2.302546645E1,1.444653720E-1,7.726454139E-1,6.581879258E-1
2.303535359E1,1.414111406E-1,7.964684963E-1,6.661289334E-1
2.304524072E1,1.377460510E-1,7.793647647E-1,6.887302995E-1
2.305512786E1,1.340809762E-1,7.170583010E-1,7.174401283E-1
2.306501505E1,1.310267299E-1,6.100836992E-1,7.357655168E-1
2.307490218E1,1.249182671E-1,4.842491746E-1,7.614210844E-1
2.308478932E1,1.163664013E-1,3.669664860E-1,7.931851745E-1
2.309467645E1,1.267508119E-1,3.009949923E-1,8.157865405E-1
2.310456364E1,1.340809762E-1,2.936648130E-1,8.243383765E-1
2.311445078E1,1.206423342E-1,3.156553209E-1,8.273926377E-1
2.312433791E1,1.200314835E-1,3.083251417E-1,8.322793841E-1
2.313422510E1,1.365243644E-1,2.258607745E-1,8.518264890E-1
2.314411223E1,1.462979168E-1,1.073564067E-1,8.573241234E-1
2.315399937E1,1.621799469E-1,-5.268557742E-2,8.396095634E-1
2.316388650E1,1.627907902E-1,-2.530434728E-1,8.481613994E-1
2.317377369E1,1.377460510E-1,-4.246915579E-1,8.866447806E-1
2.318366083E1,8.765657991E-2,-4.662291706E-1,9.074136019E-1
2.319354796E1,5.772506446E-2,-4.656183124E-1,8.951966763E-1
2.320343515E1,8.765657991E-2,-5.505260825E-1,8.506048322E-1
2.321332229E1,1.450762302E-1,-6.360446811E-1,7.540909648E-1
2.322320942E1,1.634016484E-1,-6.562026739E-1,6.221479177E-1
2.323309661E1,1.065928489E-1,-6.311579347E-1,4.987567961E-1
2.324298374E1,3.878879920E-2,-6.000047326E-1,3.851391971E-1
2.325287088E1,-2.107422985E-2,-5.804576278E-1,2.935121059E-1
2.326275802E1,-9.315420687E-2,-5.841227174E-1,2.483094037E-1
2.327264520E1,-1.780619770E-1,-5.657972693E-1,2.428117841E-1
2.328253234E1,-2.538070381E-1,-5.376983285E-1,2.672456801E-1
2.329241947E1,-2.886253297E-1,-5.303681493E-1,3.277195692E-1
2.330230666E1,-2.922904193E-1,-5.108210444E-1,4.138490260E-1
2.331219380E1,-2.922904193E-1,-4.405735731E-1,5.030327439E-1
2.332208093E1,-2.819060087E-1,-3.489464819E-1,5.891621709E-1
2.333196812E1,-2.281514555E-1,-2.634278834E-1,6.948387623E-1
